Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[180]    0.0    0.00    0.00      95         std::deque<StackElement, std::allocator<StackElement> >::operator=(std::deque<StackElement, std::allocator<StackElement> >&&) [180]
                0.00    0.00      95/190         std::remove_reference<std::deque<StackElement, std::allocator<StackElement> >&>::type&& std::move<std::deque<StackElement, std::allocator<StackElement> >&>(std::deque<StackElement, std::allocator<StackElement> >&) [163]
                0.00    0.00      95/95          std::deque<StackElement, std::allocator<StackElement> >::_M_move_assign1(std::deque<StackElement, std::allocator<StackElement> >&&, std::integral_constant<bool, true>) [177]
-----------------------------------------------
                0.00    0.00      95/95          reduceByRule(std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >) [172]
[181]    0.0    0.00    0.00      95         std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >::stack(std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >&&) [181]
                0.00    0.00      95/95          std::deque<StackElement, std::allocator<StackElement> >::deque(std::deque<StackElement, std::allocator<StackElement> >&&) [179]
-----------------------------------------------
                0.00    0.00      95/95          precedenceAnalysis(std::__cxx11::list<StackElement, std::allocator<StackElement> >) [200]
[182]    0.0    0.00    0.00      95         std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >::operator=(std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >&&) [182]
                0.00    0.00      95/95          std::deque<StackElement, std::allocator<StackElement> >::operator=(std::deque<StackElement, std::allocator<StackElement> >&&) [180]
-----------------------------------------------
                0.00    0.00      95/95          std::deque<StackElement, std::allocator<StackElement> >::_M_move_assign1(std::deque<StackElement, std::allocator<StackElement> >&&, std::integral_constant<bool, true>) [177]
[183]    0.0    0.00    0.00      95         void std::__alloc_on_move<std::allocator<StackElement> >(std::allocator<StackElement>&, std::allocator<StackElement>&) [183]
                0.00    0.00      95/95          void std::__do_alloc_on_move<std::allocator<StackElement> >(std::allocator<StackElement>&, std::allocator<StackElement>&, std::integral_constant<bool, true>) [184]
-----------------------------------------------
                0.00    0.00      95/95          void std::__alloc_on_move<std::allocator<StackElement> >(std::allocator<StackElement>&, std::allocator<StackElement>&) [183]
[184]    0.0    0.00    0.00      95         void std::__do_alloc_on_move<std::allocator<StackElement> >(std::allocator<StackElement>&, std::allocator<StackElement>&, std::integral_constant<bool, true>) [184]
                0.00    0.00      95/285         std::remove_reference<std::allocator<StackElement>&>::type&& std::move<std::allocator<StackElement>&>(std::allocator<StackElement>&) [140]
-----------------------------------------------
                0.00    0.00      95/95          std::_Deque_base<StackElement, std::allocator<StackElement> >::_Deque_base(std::_Deque_base<StackElement, std::allocator<StackElement> >&&) [174]
[185]    0.0    0.00    0.00      95         std::remove_reference<std::_Deque_base<StackElement, std::allocator<StackElement> >&>::type&& std::move<std::_Deque_base<StackElement, std::allocator<StackElement> >&>(std::_Deque_base<StackElement, std::allocator<StackElement> >&) [185]
-----------------------------------------------
                0.00    0.00      75/75          std::__cxx11::list<StackElement, std::allocator<StackElement> >::_M_node_count() const [187]
[186]    0.0    0.00    0.00      75         std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::_M_get_size() const [186]
-----------------------------------------------
                0.00    0.00      75/75          std::__cxx11::list<StackElement, std::allocator<StackElement> >::size() const [188]
[187]    0.0    0.00    0.00      75         std::__cxx11::list<StackElement, std::allocator<StackElement> >::_M_node_count() const [187]
                0.00    0.00      75/75          std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::_M_get_size() const [186]
-----------------------------------------------
                0.00    0.00      75/75          precedenceAnalysis(std::__cxx11::list<StackElement, std::allocator<StackElement> >) [200]
[188]    0.0    0.00    0.00      75         std::__cxx11::list<StackElement, std::allocator<StackElement> >::size() const [188]
                0.00    0.00      75/75          std::__cxx11::list<StackElement, std::allocator<StackElement> >::_M_node_count() const [187]
-----------------------------------------------
                0.00    0.00      60/60          std::__cxx11::stod(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*) [190]
[189]    0.0    0.00    0.00      60         double __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*) [189]
                0.00    0.00      60/60          __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Save_errno::_Save_errno() [192]
                0.00    0.00      60/60          __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Range_chk::_S_chk(double, std::integral_constant<bool, false>) [191]
                0.00    0.00      60/60          __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Save_errno::~_Save_errno() [193]
-----------------------------------------------
                0.00    0.00      60/60          Calculator::processInput(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [201]
[190]    0.0    0.00    0.00      60         std::__cxx11::stod(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*) [190]
                0.00    0.00      60/60          double __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*) [189]
-----------------------------------------------
                0.00    0.00      60/60          double __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*) [189]
[191]    0.0    0.00    0.00      60         __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Range_chk::_S_chk(double, std::integral_constant<bool, false>) [191]
-----------------------------------------------
                0.00    0.00      60/60          double __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*) [189]
[192]    0.0    0.00    0.00      60         __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Save_errno::_Save_errno() [192]
-----------------------------------------------
                0.00    0.00      60/60          double __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*) [189]
[193]    0.0    0.00    0.00      60         __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Save_errno::~_Save_errno() [193]
-----------------------------------------------
                0.00    0.00       1/59          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [225]
                0.00    0.00      13/59          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [216]
                0.00    0.00      22/59          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char) [214]
                0.00    0.00      23/59          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [213]
[194]    0.0    0.00    0.00      59         std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [194]
-----------------------------------------------
                0.00    0.00      48/48          std::__cxx11::to_string(double) [199]
[195]    0.0    0.00    0.00      48         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [195]
                0.00    0.00      48/48          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&) [198]
-----------------------------------------------
                0.00    0.00      48/48          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&) [198]
[196]    0.0    0.00    0.00      48         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*) [196]
                0.00    0.00      48/48          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type) [197]
-----------------------------------------------
                0.00    0.00      48/48          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*) [196]
[197]    0.0    0.00    0.00      48         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type) [197]
                0.00    0.00      48/4090        void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [19]
-----------------------------------------------
                0.00    0.00      48/48          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [195]
[198]    0.0    0.00    0.00      48         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&) [198]
                0.00    0.00      48/48          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*) [196]
-----------------------------------------------
                0.00    0.00      48/48          main [6]
[199]    0.0    0.00    0.00      48         std::__cxx11::to_string(double) [199]
                0.00    0.00      48/48          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [195]
-----------------------------------------------
                0.00    0.00      25/25          Calculator::processInput(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [201]
[200]    0.0    0.00    0.00      25         precedenceAnalysis(std::__cxx11::list<StackElement, std::allocator<StackElement> >) [200]
                0.00    0.00     407/736         std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >::~stack() [106]
                0.00    0.00     287/616         std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >::stack(std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > > const&) [122]
                0.00    0.00     192/351         stackTop(std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >) [135]
                0.00    0.00     192/217         std::__cxx11::list<StackElement, std::allocator<StackElement> >::list(std::__cxx11::list<StackElement, std::allocator<StackElement> > const&) [159]
                0.00    0.00     192/192         incomingType(std::__cxx11::list<StackElement, std::allocator<StackElement> >) [160]
                0.00    0.00     192/242         std::__cxx11::list<StackElement, std::allocator<StackElement> >::~list() [148]
                0.00    0.00     192/192         std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >::size() const [161]
                0.00    0.00     122/292         std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >::push(StackElement const&) [139]
                0.00    0.00      97/97          std::__cxx11::list<StackElement, std::allocator<StackElement> >::pop_front() [170]
                0.00    0.00      96/861         std::__cxx11::list<StackElement, std::allocator<StackElement> >::front() [58]
                0.00    0.00      96/96          StackElement::operator=(StackElement const&) [171]
                0.00    0.00      95/95          reduceByRule(std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >) [172]
                0.00    0.00      95/95          std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >::operator=(std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >&&) [182]
                0.00    0.00      75/75          std::__cxx11::list<StackElement, std::allocator<StackElement> >::size() const [188]
                0.00    0.00      51/3635        StackElement::~StackElement() [23]
                0.00    0.00      50/172         StackElement::StackElement() [166]
                0.00    0.00      26/4548        std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >::top() [16]
                0.00    0.00      25/25          std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >::stack<std::deque<StackElement, std::allocator<StackElement> >, void>() [209]
                0.00    0.00       2/242         std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >::pop() [144]
                0.00    0.00       1/3585        StackElement::StackElement(StackElement const&) [24]
-----------------------------------------------
                0.00    0.00      25/25          main [6]
[201]    0.0    0.00    0.00      25         Calculator::processInput(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [201]
                0.00    0.00     457/457         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char) [129]
                0.00    0.00     122/172         StackElement::StackElement() [166]
                0.00    0.00     122/122         std::__cxx11::list<StackElement, std::allocator<StackElement> >::push_back(StackElement const&) [167]
                0.00    0.00      60/60          std::__cxx11::stod(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*) [190]
                0.00    0.00      50/242         std::__cxx11::list<StackElement, std::allocator<StackElement> >::~list() [148]
                0.00    0.00      25/25          std::__cxx11::list<StackElement, std::allocator<StackElement> >::list() [212]
                0.00    0.00      25/217         std::__cxx11::list<StackElement, std::allocator<StackElement> >::list(std::__cxx11::list<StackElement, std::allocator<StackElement> > const&) [159]
                0.00    0.00      25/25          precedenceAnalysis(std::__cxx11::list<StackElement, std::allocator<StackElement> >) [200]
-----------------------------------------------
                0.00    0.00      25/25          std::allocator<StackElement>::allocator() [204]
[202]    0.0    0.00    0.00      25         __gnu_cxx::new_allocator<StackElement>::new_allocator() [202]
-----------------------------------------------
                0.00    0.00      25/25          std::allocator<std::_List_node<StackElement> >::allocator() [205]
[203]    0.0    0.00    0.00      25         __gnu_cxx::new_allocator<std::_List_node<StackElement> >::new_allocator() [203]
-----------------------------------------------
                0.00    0.00      25/25          std::_Deque_base<StackElement, std::allocator<StackElement> >::_Deque_impl::_Deque_impl() [206]
[204]    0.0    0.00    0.00      25         std::allocator<StackElement>::allocator() [204]
                0.00    0.00      25/25          __gnu_cxx::new_allocator<StackElement>::new_allocator() [202]
-----------------------------------------------
                0.00    0.00      25/25          std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::_List_impl::_List_impl() [210]
[205]    0.0    0.00    0.00      25         std::allocator<std::_List_node<StackElement> >::allocator() [205]
                0.00    0.00      25/25          __gnu_cxx::new_allocator<std::_List_node<StackElement> >::new_allocator() [203]
-----------------------------------------------
                0.00    0.00      25/25          std::_Deque_base<StackElement, std::allocator<StackElement> >::_Deque_base() [207]
[206]    0.0    0.00    0.00      25         std::_Deque_base<StackElement, std::allocator<StackElement> >::_Deque_impl::_Deque_impl() [206]
                0.00    0.00      50/1472        std::_Deque_iterator<StackElement, StackElement&, StackElement*>::_Deque_iterator() [48]
                0.00    0.00      25/25          std::allocator<StackElement>::allocator() [204]
-----------------------------------------------
                0.00    0.00      25/25          std::deque<StackElement, std::allocator<StackElement> >::deque() [208]
[207]    0.0    0.00    0.00      25         std::_Deque_base<StackElement, std::allocator<StackElement> >::_Deque_base() [207]
                0.00    0.00      25/25          std::_Deque_base<StackElement, std::allocator<StackElement> >::_Deque_impl::_Deque_impl() [206]
                0.00    0.00      25/736         std::_Deque_base<StackElement, std::allocator<StackElement> >::_M_initialize_map(unsigned long) [98]
-----------------------------------------------
                0.00    0.00      25/25          std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >::stack<std::deque<StackElement, std::allocator<StackElement> >, void>() [209]
[208]    0.0    0.00    0.00      25         std::deque<StackElement, std::allocator<StackElement> >::deque() [208]
                0.00    0.00      25/25          std::_Deque_base<StackElement, std::allocator<StackElement> >::_Deque_base() [207]
-----------------------------------------------
                0.00    0.00      25/25          precedenceAnalysis(std::__cxx11::list<StackElement, std::allocator<StackElement> >) [200]
[209]    0.0    0.00    0.00      25         std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >::stack<std::deque<StackElement, std::allocator<StackElement> >, void>() [209]
                0.00    0.00      25/25          std::deque<StackElement, std::allocator<StackElement> >::deque() [208]
-----------------------------------------------
                0.00    0.00      25/25          std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::_List_base() [211]
[210]    0.0    0.00    0.00      25         std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::_List_impl::_List_impl() [210]
                0.00    0.00      25/242         std::__detail::_List_node_header::_List_node_header() [150]
                0.00    0.00      25/25          std::allocator<std::_List_node<StackElement> >::allocator() [205]
-----------------------------------------------
                0.00    0.00      25/25          std::__cxx11::list<StackElement, std::allocator<StackElement> >::list() [212]
[211]    0.0    0.00    0.00      25         std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::_List_base() [211]
                0.00    0.00      25/25          std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::_List_impl::_List_impl() [210]
-----------------------------------------------
                0.00    0.00      25/25          Calculator::processInput(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [201]
[212]    0.0    0.00    0.00      25         std::__cxx11::list<StackElement, std::allocator<StackElement> >::list() [212]
                0.00    0.00      25/25          std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::_List_base() [211]
-----------------------------------------------
                0.00    0.00      23/23          main [6]
[213]    0.0    0.00    0.00      23         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [213]
                0.00    0.00      23/59          std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [194]
-----------------------------------------------
                0.00    0.00      22/22          main [6]
[214]    0.0    0.00    0.00      22         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char) [214]
                0.00    0.00      22/59          std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [194]
-----------------------------------------------
                0.00    0.00      20/20          reduceByRule(std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >) [172]
[215]    0.0    0.00    0.00      20         myPlus(double, double) [215]
-----------------------------------------------
                0.00    0.00      13/13          main [6]
[216]    0.0    0.00    0.00      13         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [216]
                0.00    0.00      13/59          std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [194]
-----------------------------------------------
                0.00    0.00      11/11          reduceByRule(std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >) [172]
[217]    0.0    0.00    0.00      11         myExponent(double, double) [217]
-----------------------------------------------
                0.00    0.00       2/2           reduceByRule(std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >) [172]
[218]    0.0    0.00    0.00       2         myDivision(double, double) [218]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [261]
[219]    0.0    0.00    0.00       1         _GLOBAL__sub_I__Z6myPlusdd [219]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [223]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [261]
[220]    0.0    0.00    0.00       1         _GLOBAL__sub_I_calc [220]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [222]
-----------------------------------------------
                0.00    0.00       1/1           reduceByRule(std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >) [172]
[221]    0.0    0.00    0.00       1         myMultiplication(double, double) [221]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_calc [220]
[222]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [222]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z6myPlusdd [219]
[223]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [223]
-----------------------------------------------
                0.00    0.00       1/1           reduceByRule(std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >) [172]
[224]    0.0    0.00    0.00       1         myRoot(double, double) [224]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[225]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [225]
                0.00    0.00       1/59          std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [194]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [219] _GLOBAL__sub_I__Z6myPlusdd [32] std::_List_node<StackElement>::_M_valptr() [145] std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::_List_impl::~_List_impl()
 [220] _GLOBAL__sub_I_calc   [162] std::_Deque_base<StackElement, std::allocator<StackElement> >::_Deque_impl::_M_swap_data(std::_Deque_base<StackElement, std::allocator<StackElement> >::_Deque_impl&) [168] std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::_M_dec_size(unsigned long)
 [218] myDivision(double, double) [173] std::_Deque_base<StackElement, std::allocator<StackElement> >::_Deque_impl::_Deque_impl(std::allocator<StackElement>&&) [80] std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::_M_get_node()
 [217] myExponent(double, double) [117] std::_Deque_base<StackElement, std::allocator<StackElement> >::_Deque_impl::_Deque_impl(std::allocator<StackElement> const&) [81] std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::_M_inc_size(unsigned long)
 [160] incomingType(std::__cxx11::list<StackElement, std::allocator<StackElement> >) [206] std::_Deque_base<StackElement, std::allocator<StackElement> >::_Deque_impl::_Deque_impl() [82] std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::_M_put_node(std::_List_node<StackElement>*)
 [172] reduceByRule(std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >) [93] std::_Deque_base<StackElement, std::allocator<StackElement> >::_Deque_impl::~_Deque_impl() [41] std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::_M_get_Node_allocator()
 [221] myMultiplication(double, double) [94] std::_Deque_base<StackElement, std::allocator<StackElement> >::_M_allocate_map(unsigned long) [146] std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::_M_clear()
 [200] precedenceAnalysis(std::__cxx11::list<StackElement, std::allocator<StackElement> >) [95] std::_Deque_base<StackElement, std::allocator<StackElement> >::_M_create_nodes(StackElement**, StackElement**) [157] std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::_List_base(std::allocator<std::_List_node<StackElement> >&&)
 [222] __static_initialization_and_destruction_0(int, int) [96] std::_Deque_base<StackElement, std::allocator<StackElement> >::_M_allocate_node() [211] std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::_List_base()
 [223] __static_initialization_and_destruction_0(int, int) [59] std::_Deque_base<StackElement, std::allocator<StackElement> >::_M_destroy_nodes(StackElement**, StackElement**) [147] std::__cxx11::_List_base<StackElement, std::allocator<StackElement> >::~_List_base()
 [215] myPlus(double, double) [97] std::_Deque_base<StackElement, std::allocator<StackElement> >::_M_deallocate_map(StackElement**, unsigned long) [196] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*)
 [224] myRoot(double, double) [98] std::_Deque_base<StackElement, std::allocator<StackElement> >::_M_initialize_map(unsigned long) [19] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)
 [135] stackTop(std::stack<StackElement, std::deque<StackElement, std::allocator<StackElement> > >) [99] std::_Deque_base<StackElement, std::allocator<StackElement> >::_M_deallocate_node(StackElement*) [197] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type)
 [201] Calculator::processInput(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [28] std::_Deque_base<StackElement, std::allocator<StackElement> >::_M_get_Tp_allocator() [198] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&)
  [24] StackElement::StackElement(StackElement const&) [118] std::_Deque_base<StackElement, std::allocator<StackElement> >::_Deque_base(std::allocator<StackElement> const&, unsigned long) [113] void std::__cxx11::list<StackElement, std::allocator<StackElement> >::emplace_back<StackElement const&>(StackElement const&)
